Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA
Date,Adj Close,Close,High,Low,Open,Volume
24/08/2023,47.07129288,47.1629982,50.26599884,47.1590004,50.2159996,1156044000
25/08/2023,45.92852783,46.01800156,47.80500031,45.02399826,47.01200104,925341000
28/08/2023,46.74393463,46.83499908,46.97999954,44.88800049,46.48199844,685192000
29/08/2023,48.68914795,48.7840004,49.08100128,46.39099884,46.66600037,701397000
30/08/2023,49.16821289,49.26399994,49.92699814,48.42499924,49.04399872,735206000
31/08/2023,49.25904083,49.35499954,49.74399948,48.95800018,49.38000107,528570000
01/09/2023,48.41468048,48.50899887,49.79999924,48.14199829,49.76200104,463830000
05/09/2023,48.45360565,48.54800034,48.85100174,47.86000061,48.22299957,382653000
06/09/2023,46.97336197,47.06100082,48.54899979,46.58000183,48.44100189,468670000
07/09/2023,46.15489197,46.24100113,46.34400177,45.15200043,45.52500153,433330000
08/09/2023,45.48714066,45.5719986,46.60599899,45.27099991,45.94200134,473069000
11/09/2023,45.0938797,45.1780014,46.1629982,44.31200027,46.14799881,473966000
12/09/2023,44.78644562,44.86999893,45.67300034,44.53099823,44.73799896,349256000
13/09/2023,45.4003067,45.48500061,45.93000031,44.50299835,44.59999847,398355000
14/09/2023,45.49612808,45.58100128,45.98699951,45.13100052,45.95000076,370097000
15/09/2023,43.81824875,43.90000153,45.59899902,43.80799866,45.3409996,506831000
18/09/2023,43.88413239,43.9659996,44.24200058,42,42.7480011,500271000
19/09/2023,43.43896866,43.52000046,43.9659996,43.0019989,43.83300018,373064000
20/09/2023,42.16034317,42.23899841,43.90299988,42.22299957,43.59999847,367108000
21/09/2023,40.94062042,41.01699829,42.09999847,40.97999954,41.58300018,450736000
22/09/2023,41.53252029,41.61000061,42.11500168,41.23099899,41.5719986,479236000
25/09/2023,42.14337921,42.22200012,42.5359993,41.17699814,41.5909996,419091000
26/09/2023,41.83295441,41.9109993,42.81999969,41.65499878,42.00099945,402282000
27/09/2023,42.38891983,42.4679985,42.87200165,41.62900162,42.33000183,444935000
28/09/2023,43.00876617,43.0890007,43.44599915,42.11500168,42.45999908,424663000
29/09/2023,43.41799927,43.49900055,44.14400101,43.30699921,43.82699966,397830000
02/10/2023,44.69861221,44.7820015,45.17499924,43.86100006,44.02999878,433298000
03/10/2023,43.43597031,43.51699829,45.13000107,43.24599838,44.80799866,470850000
04/10/2023,43.95898819,44.04100037,44.14300156,43.29199982,43.74200058,361821000
05/10/2023,44.60478973,44.68799973,44.90000153,43.88800049,44.04999924,393483000
06/10/2023,45.67679214,45.76200104,45.78900146,44.02600098,44.19300079,434436000
09/10/2023,45.18869781,45.27299881,45.60499954,44.36800003,44.84199905,409675000
10/10/2023,45.71272278,45.79800034,46.25899887,45.08800125,45.31000137,368582000
11/10/2023,46.71884155,46.80599976,46.85900116,46.04999924,46.19599915,378137000
12/10/2023,46.85758209,46.94499969,47.60900116,46.33000183,46.77700043,481325000
13/10/2023,45.37633896,45.46099854,47.11600113,45.27999878,46.95999908,474115000
16/10/2023,46.00917053,46.09500122,46.22499847,44.91199875,45.06299973,375099000
17/10/2023,43.8561821,43.93799973,44.75400162,42.47999954,44,812333000
18/10/2023,42.11742401,42.19599915,43.21900177,41.82500076,42.5909996,627294000
19/10/2023,42.02261353,42.10100174,43.29700089,41.88199997,42.81100082,501233000
20/10/2023,41.30993652,41.38700104,42.47000122,41.07799911,41.88999939,477266000
23/10/2023,42.89498138,42.97499847,43.2480011,40.94499969,41.22900009,478530000
