Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
Date,Adj Close,Close,High,Low,Open,Volume
16/08/2022,144.7799988,144.7799988,146.5700073,142,143.9100037,59102900
17/08/2022,142.1000061,142.1000061,143.3800049,140.7799988,142.6900024,48149800
18/08/2022,142.3000031,142.3000031,142.7700043,140.3800049,141.3200073,37458700
19/08/2022,138.2299957,138.2299957,141.1100006,137.9100037,140.4700012,47792800
22/08/2022,133.2200012,133.2200012,136.3200073,132.8500061,135.7200012,50461500
23/08/2022,133.6199951,133.6199951,134.9900055,132.9499969,133.4100037,36252100
24/08/2022,133.8000031,133.8000031,135.4700012,132.1000061,132.75,38627000
25/08/2022,137.2799988,137.2799988,137.4199982,134.2799988,135.2599945,37496300
26/08/2022,130.75,130.75,137.8300018,130.5,136.5500031,53322700
29/08/2022,129.7899933,129.7899933,131.9499969,128.7700043,129.8999939,48101600
30/08/2022,128.7299957,128.7299957,132.0700073,126.8499985,131.25,49203000
31/08/2022,126.7699966,126.7699966,130.5899963,126.7399979,129.4499969,53648700
01/09/2022,127.8199997,127.8199997,128.0200043,123.6600037,126,56636100
02/09/2022,127.5100021,127.5100021,131.3800049,126.3899994,129.5,57429800
06/09/2022,126.1100006,126.1100006,128.6199951,124.7399979,127.9199982,43888600
07/09/2022,129.4799957,129.4799957,129.8200073,125.4000015,126.1200027,47900300
08/09/2022,129.8200073,129.8200073,130.2799988,127.0999985,127.7200012,43988500
09/09/2022,133.2700043,133.2700043,133.6900024,130.7599945,130.9100037,49387600
12/09/2022,136.4499969,136.4499969,136.4900055,134,134.1000061,53826900
13/09/2022,126.8199997,126.8199997,131.3999939,126.2699966,131.0099945,72694000
14/09/2022,128.5500031,128.5500031,128.8399963,126.3300018,127.3600006,45316800
15/09/2022,126.2799988,126.2799988,130.3699951,125.5,127.3799973,52887200
16/09/2022,123.5299988,123.5299988,123.8700027,120.6999969,122.7799988,115667800
19/09/2022,124.6600037,124.6600037,124.7099991,121.8000031,122.1600037,47279700
20/09/2022,122.1900024,122.1900024,124.4000015,121.1399994,123.3499985,47698400
21/09/2022,118.5400009,118.5400009,123.7600021,118.4499969,122.4899979,58498900
22/09/2022,117.3099976,117.3099976,118.7900009,116.2600021,117.0800018,55229200
23/09/2022,113.7799988,113.7799988,116.0500031,112.0599976,116,65126700
26/09/2022,115.1500015,115.1500015,117.3399963,113.1299973,113.3000031,62723300
27/09/2022,114.4100037,114.4100037,118.3199997,113.0500031,117.1999969,60094700
