Price,Adj Close,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM,XOM
Date,Adj Close,Close,High,Low,Open,Volume
29/08/2023,99.5042572,109.8099976,110.0199966,108.4199982,109.6600037,9665000
30/08/2023,100.4738464,110.8799973,111.1399994,109.9800034,110.4400024,11922100
31/08/2023,100.7547379,111.1900024,111.4199982,110.6200027,111.1200027,17479800
01/09/2023,102.8660736,113.5199966,113.8199997,112.1999969,112.1999969,14843500
05/09/2023,102.8751221,113.5299988,115.8300018,113.5,114.0999985,18304000
06/09/2023,103.7631531,114.5100021,114.5899963,113.2300034,113.4800034,13325500
07/09/2023,103.2556992,113.9499969,115.8499985,113.6999969,114.6500015,13248500
08/09/2023,104.759903,115.6100006,116.0500031,114.3199997,114.5299988,14283200
11/09/2023,103.4459991,114.1600037,116.6800003,113.5699997,116.1800003,14383600
12/09/2023,106.4634781,117.4899979,117.6699982,115.2699966,115.3399963,20145800
13/09/2023,105.5120239,116.4400024,117.9599991,115.9000015,117.4100037,13472800
14/09/2023,107.3968124,118.5199966,118.6600037,117.3300018,117.5500031,15210700
15/09/2023,105.7476044,116.6999969,118.5100021,116.5,117.9000015,34568400
18/09/2023,106.5993958,117.6399994,118.2399979,116.6999969,117.5299988,14045300
19/09/2023,106.3184967,117.3300018,118.8399963,116.6100006,118.6200027,12562900
20/09/2023,105.4757843,116.4000015,118.0199966,116.3199997,116.5400009,11879900
21/09/2023,103.9896927,114.7600021,117.3700027,114.5999985,116.9800034,14400600
22/09/2023,104.1528015,114.9400024,116.6800003,114.8099976,115.7099991,13197300
25/09/2023,105.3217392,116.2300034,116.6500015,114.8300018,115.0899963,11316000
26/09/2023,105.4848404,116.4100037,116.7300034,115.3700027,115.5,11805400
27/09/2023,108.919136,120.1999969,120.5,117.4000015,117.8899994,23976200
28/09/2023,108.2576599,119.4700012,120.6999969,118.1900024,119.9800034,16808100
29/09/2023,106.5450211,117.5800018,119.1800003,116.7300034,119.0999985,18813600
02/10/2023,104.7780457,115.6299973,117.7900009,114.5500031,117.5299988,14395000
03/10/2023,104.9592743,115.8300018,116.4400024,115.0299988,115.4400024,13297100
04/10/2023,101.0356445,111.5,114.0899963,110.5,114.0500031,19622200
05/10/2023,98.76121521,108.9899979,110.9000015,108.6999969,109.8000031,20128800
06/10/2023,97.11201477,107.1699982,108.2699966,105.1100006,105.7300034,25367500
09/10/2023,100.5100784,110.9199982,112.0699997,109.5199966,110.4400024,22369900
10/10/2023,100.0841827,110.4499969,111.4499969,110.1200027,111.0199966,13892000
11/10/2023,96.49583435,106.4899979,107.1699982,104.8300018,106.9599991,57939000
12/10/2023,96.47769165,106.4700012,107.8399963,106.0899963,107.5899963,31183000
13/10/2023,99.55861664,109.8700027,110.1999969,107.8399963,108.0299988,30276500
16/10/2023,99.63110352,109.9499969,110.6800003,109.1299973,110.5,18452000
17/10/2023,100.9359665,111.3899994,111.8000031,109.6800003,109.7300034,19775400
18/10/2023,102.349556,112.9499969,113.3899994,111.6999969,111.8199997,23380300
19/10/2023,102.413002,113.0199966,113.9700012,111.3300018,112.7200012,20972500
20/10/2023,100.6550598,111.0800018,113.3199997,110.7900009,112.9199982,22445300
23/10/2023,99.17803955,109.4499969,110.9599991,108.6800003,110.6299973,18185000
24/10/2023,98.21751404,108.3899994,109.8199997,108.1200027,109.6999969,16786100
25/10/2023,98.39873505,108.5899963,109.5,108.1299973,108.5199966,22047300
26/10/2023,97.50167084,107.5999985,108.3399963,106.5,107.4499969,18768300
27/10/2023,95.6440506,105.5500031,109.8600006,104.9599991,108.8899994,23092000
30/10/2023,95.94308472,105.8799973,106.4199982,105.2099991,105.7399979,19379900
31/10/2023,95.91588593,105.8499985,106.1600037,104.5400009,105.5800018,22185200
01/11/2023,95.72560883,105.6399994,107.1699982,105.4599991,106.5299988,28984900
