Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Date,Adj Close,Close,High,Low,Open,Volume
11/01/2022,302.8479309,314.980011,316.6099854,309.8900146,313.3800049,29386800
12/01/2022,306.0112305,318.269989,323.4100037,317.0799866,319.6700134,34372200
13/01/2022,293.0599976,304.7999878,320.8800049,304,320.4700012,45366000
14/01/2022,298.2521057,310.2000122,310.8200073,303.75,304.25,39846400
18/01/2022,290.9928284,302.6499939,309.7999878,301.7399902,304.0700073,42333200
19/01/2022,291.6466675,303.3299866,313.9100037,302.7000122,306.2900085,45933900
20/01/2022,289.9833069,301.6000061,311.6499939,301.1400146,309.0700073,35380700
21/01/2022,284.6278076,296.0299988,304.1099854,295.6099854,302.6900024,57984400
24/01/2022,284.9546814,296.3699951,297.1099854,276.0499878,292.2000122,85731500
25/01/2022,277.3782959,288.4899902,294.9899902,285.1700134,291.519989,72848600
26/01/2022,285.2816467,296.7099915,308.5,293.0299988,307.9899902,90428900
27/01/2022,288.2911072,299.8399963,307.2999878,297.9299927,302.6600037,53481300
28/01/2022,296.3868408,308.2600098,308.480011,294.4500122,300.230011,49743700
31/01/2022,299.0020447,310.980011,312.3800049,306.3699951,308.9500122,46444500
01/02/2022,296.8675537,308.7600098,310.6300049,305.1300049,310.4100037,40950400
02/02/2022,301.3865051,313.4599915,315.1199951,308.8800049,309.6300049,36636000
03/02/2022,289.6468201,301.25,311.230011,299.9599915,309.4899902,43730000
04/02/2022,294.1561584,305.9400024,308.7999878,299.9700012,300.2099915,35096500
07/02/2022,289.3583374,300.9500122,307.8399963,299.8999939,306.1700134,28533300
08/02/2022,292.8292542,304.5599976,305.5599976,299.9500122,301.25,32421200
09/02/2022,299.223114,311.2099915,311.9299927,307.3900146,309.8699951,31284700
10/02/2022,290.7331848,302.3800049,309.1199951,300.7000122,304.0400085,45386200
11/02/2022,283.6759644,295.0400085,304.2900085,294.2200012,303.1900024,39175600
14/02/2022,283.6375732,295,296.7600098,291.3500061,293.769989,36359500
15/02/2022,288.8967896,300.4700012,300.7999878,297.019989,300.0100098,27058300
16/02/2022,288.5596008,299.5,300.8699951,293.6799927,298.3699951,29982100
17/02/2022,280.1100464,290.730011,296.7999878,290,296.3599854,32461600
18/02/2022,277.412262,287.9299927,293.8599854,286.3099976,293.0499878,34264000
22/02/2022,277.2099304,287.7200012,291.5400085,284.5,285,41736100
23/02/2022,270.0320435,280.269989,291.7000122,280.1000061,290.1799927,37811200
24/02/2022,283.8289795,294.5899963,295.1600037,271.519989,272.5100098,56989700
25/02/2022,286.4496765,297.3099976,297.6300049,291.6499939,295.1400146,32546700
28/02/2022,287.8756104,298.7900085,299.1400146,293,294.3099976,34627500
01/03/2022,284.1758423,294.9500122,299.9700012,292.1499939,296.3999939,31217800
02/03/2022,289.2243958,300.1900024,301.4700012,293.7000122,295.3599854,31873000
03/03/2022,285.1103821,295.9200134,303.1300049,294.0499878,302.8900146,27314500
04/03/2022,279.271698,289.8599854,295.6600037,287.1700134,294.2900085,32356500
07/03/2022,268.7217712,278.9100037,289.6900024,278.5299988,288.5299988,43157200
08/03/2022,265.773468,275.8500061,283.9599915,270,277.7999878,48159500
09/03/2022,277.9614563,288.5,289.6000061,280.7799988,283.4400024,35204500
10/03/2022,275.1577454,285.5899963,286.6000061,280.5799866,283.019989,30628000
11/03/2022,269.8394165,280.0700073,289.5100098,279.4299927,287.9599915,27209300
